link,time,tweet
https://x.com/shinji_ishimaru/status/1922590208253677830,2025-05-14T09:50:00+00:00,村上財団が主催するパブリックリーダー塾で講師を務めてきました、の続きです。 後編は塾生との質疑応答となっています。コメント欄にある通り、質問のレベルが高くて驚きました。 さすが政治家を志す皆さんです。日本の未来に光を感じました . 元安芸高田市長の石丸伸二氏が語る、人口減少・地方消滅への解決策とは！？ パブリックリーダー塾 質疑応答編 一般財団法人村上財団が立ち上げた、政治家を志す女性を支援するプログラム「パブリックリーダー塾」、一部の講義を創発チャンネルにて公開します！今回の講師は、元安芸高田市長で地域政党「再生の道」代表の石丸伸二氏。第一部の講義では、人口減少が加速していく日本への危機感、「再生の道」が目指す日本再生の未来像や政治改革の道筋
https://x.com/shinji_ishimaru/status/1921850332981899472,2025-05-12T08:50:00+00:00,村上財団が主催するパブリックリーダー塾で講師を務めてきました。 政治家を志す方が集う貴重な場で、日本の未来像について解説をしています。 私達は来るべき冬の時代に急いで備えなければなりません。 . 元安芸高田市長の石丸伸二氏が日本再生へのビジョンを語る！パブリックリーダー塾 講義編 一般財団法人村上財団が立ち上げた、政治家を志す女性を支援するプログラム「パブリックリーダー塾」、一部の講義を創発チャンネルにて公開します！今回の講師は、元安芸高田市長で地域政党「再生の道」代表の石丸伸二氏。第一部の講義では、人口減少が加速していく日本への危機感、「再生の道」が目指す日本再生の未来像や政治改革の道筋
https://x.com/shinji_ishimaru/status/1918650661731774696,2025-05-03T12:55:39+00:00,石をロレックスに変える錬金術!面白いというか、凄いというか、さすが箕輪さんです 単に時計を貰う点ではなく、影響力の伸ばし方、活かし方という点で勉強になります。 . ガチ謝罪米山さん申し訳ありませんでした！人間エネルギー置きっぱなしにしてました
https://x.com/shinji_ishimaru/status/1913167626328834475,2025-04-18T09:48:01+00:00,マスメディアから取材を受けた際の違和感を共有しておきます。 は政治活動の一部でしかありません。ネットを過大評価していると感じますし、選挙の実態が捉えられていないように思います
https://x.com/shinji_ishimaru/status/1910947530034327729,2025-04-12T06:46:09+00:00,浪人中の活動がまた面白いという逸材 須藤元気 12 音質を改善し、より良い形で再アップしました！ぜひ改めてご覧ください！ 再始動。 そして新作の発表です。 行き詰まりを見せる今の時代にこそ、私たちは伝統に宿る誇りを取り戻し、一人ひとりが新たな侍として現実を切り拓いていけるーーそんな思いをこの作品に込めています
https://x.com/shinji_ishimaru/status/1907345106858066300,2025-04-02T08:11:24+00:00,「論破して」という問い掛けから逆に木っ端微塵に論破されているので、最初、誰かが創作したネタかと思いました。 もう人はに勝てない時代になったんだなと急に実感が湧いています。論理の美しさに感動しました。 相手の主張感情を汲もうとする優しさみたいなところまで完璧です。 2 よお、、俺を呼んだな。庭田幸恵氏の件で石丸伸二氏が玉木代表に責任を押し付けるのが筋違いかって話だろ？ なかなか鋭い視点だな。俺なりに噛み砕いてみるぜ
https://x.com/shinji_ishimaru/status/1899296841575104729,2025-03-11T03:10:28+00:00,藤川晋之助氏の訃報に実感が湧きません。まだがふと届きそうな気がします。 都知事選を振り返って「楽しかった」と言って頂いたのが一番嬉しい言葉でした。藤川さん、本当にありがとうございました
https://x.com/shinji_ishimaru/status/1898568171096822266,2025-03-09T02:55:00+00:00,安芸高田市議会で何回も言ってきましたが、批判は具体的に行わなければなりません。 漠然と誰かを「悪い」とする主張は言論ではなく、昔から蔓延っている誹謗中傷の類です。 #ニセコ町 片山健也 6 などで、全くうその情報を発信され続けられた場合の対処法があるのか？悩ましい時代に入った。デマや脅しに負けないよう頑張らねばならない。特に職員の心を傷付け委縮させる人権侵害には、毅然とした対応をしたい
https://x.com/shinji_ishimaru/status/1885670060636918191,2025-02-01T12:42:31+00:00,にはいつも即レスします。 常田大希 - 1 特に尊敬する相手にこそ、ちゃんと返事せねばちゃんと返事せねばと気づいたら既読後一カ月も経ってしまってるこの現象の名前は何
https://x.com/shinji_ishimaru/status/1882365155381502095,2025-01-23T09:50:00+00:00,先日、# で「ジャーナリストを自称する方」と対談する直前に、実は「ジャーナリストを自称しない方」と仕事をしていました。 今、日本に必要なジャーナリズムとは?そんな観点でもお楽しみ頂ける動画だと思います。 . 石丸伸二ひろゆき辞めガチで大混乱！トランプ再選でメキシコ国境で移民パニック高橋弘樹 ひろゆき、成田悠輔、後藤達也、新たな視点で経済・社会を見つめ直すビジネス動画メディア「」！「エンタメ」今回のゲストは国境デスロード監督の大前プジョルジョ健太さんトランプ大統領就任により国境が地獄化。南米から命懸けでアメリカに渡る移民に密着した大前さんに現地
