link,time,tweet
https://x.com/ecoyuri/status/1367974167237120000,2021-03-05T23:03:51+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言延長決定≫  新型コロナウイルスの5日の重症者は51人。お亡くなりになられた12名の方のご冥福を心よりお祈り致します。検査実施約7900件。 新規感染者301人。7日間平均対前週比102.1%。ここで集中して徹底的に対策をやりきることが、感染の収束に向けて大きな意味を持ちます。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 5, 2021 【#小池知事メッセージ No.47】  都内でも接種の始まった #新型コロナワクチン  #アナフィラキシー について、東京医科大学病院  #濱田篤郎 先生に伺いました  第３回（副反応について） 8:03 AM · Mar 6, 2021 444 217 709 5"
https://x.com/ecoyuri/status/1368305821520588801,2021-03-06T21:01:44+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの6日の重症者は51人。お亡くなりになられた8名の方のご冥福を心よりお祈り致します。検査実施約7500件。 新規感染者293人。7日間平均対前週比99.3%。「トコトン、ステイホーム」。ステージ２に抑え込みましょう。都県境をまたぐ移動は控えて下さい。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 6, 2021 【#小池知事メッセージ No.48】 #緊急事態宣言 が延長されました。 マスクの着用、こまめな手洗い、３密を避けるといった、基本的な対策の徹底、テレワークや外出の自粛などへのご協力、改めてお願いいたします。 6:01 AM · Mar 7, 2021 581 311 880 11"
https://x.com/ecoyuri/status/1368551347545546753,2021-03-07T13:17:22+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言期間延長≫  皆様のご協力に改めて感謝申し上げます。現状の医療提供体制ステージ3を2週間で下げていきましょう。引き続き感染予防対策へのご協力をお願い致します。 新型コロナウイルスの7日の重症者は52人。死亡者なし。新規感染者237人。検査実施約6950件。7日間平均対前週比91.6%。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 7, 2021 #新型コロナワクチン について東京医科大学病院  #濱田篤郎 先生に伺うシリーズの５回目。なぜワクチンが必要なのか、についてです。  第４回 https://bit.ly/2MUfTdX 10:17 PM · Mar 7, 2021 530 275 805 5"
https://x.com/tocho_kenkou/status/1368880730407845888,2021-03-08T11:06:13+00:00,"東京都 健康・医療 @tocho_kenkou Follow ＜ #本日の療養者数等 （３月８日）＞ 本日より、療養者数等の最新状況を動画でお知らせします。 毎日１５時頃にツイートしている「本日の患者の発生状況 （速報値）」とあわせて、ご利用ください。  なお、データの詳細は下記のページをご覧ください。 https://fukushihoken.metro.tokyo.lg.jp/index.files/kunisihyou0308.pdf… Translate post 8:06 PM · Mar 8, 2021 117 88 327 1"
https://x.com/ecoyuri/status/1368922428898902019,2021-03-08T13:51:55+00:00,"小池百合子 @ecoyuri Follow 今日3月8日の東京都新型コロナウィルスの感染症状況と療養者数、入院、施設（ホテル）・自宅療養などの状況です。stage２を目指すのだ！ Translate post 東京都 健康・医療 @tocho_kenkou · Mar 8, 2021 ＜ #本日の療養者数等 （３月８日）＞ 本日より、療養者数等の最新状況を動画でお知らせします。 毎日１５時頃にツイートしている「本日の患者の発生状況 （速報値）」とあわせて、ご利用ください。  なお、データの詳細は下記のページをご覧ください。 10:51 PM · Mar 8, 2021 303 301 811 7"
https://x.com/ecoyuri/status/1368924458543505408,2021-03-08T13:59:58+00:00,"小池百合子 @ecoyuri Follow パラ応援大使の皆さん！コラボをありがとう！パラ大会を心ゆくまで応援する日が必ずきます！！！ 楽しみですね！ #根木慎志 さん　 #パックンマックン さん #花岡伸和 さん　 #髙桑早生 さん #小谷実可子 さん　 #大橋未歩 さん #ヨーコゼッターランド さん #市川海老蔵　さん https://t.co/d4ZcYLRDIU Translate post This Post is from an account that no longer exists. Learn more 10:59 PM · Mar 8, 2021 110 70 370 2"
https://x.com/ecoyuri/status/1369039353511436290,2021-03-08T21:36:32+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの8日の重症者は46人。お亡くなりになられた17名の方のご冥福を心よりお祈り致します。検査実施約7900件。 新規感染者116人。7日間平均対前週比94.1%。この瞬間も懸命に闘っている医療従事者の皆様、ありがとうございます。都民の皆様ご協力お願いします。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 8, 2021 ＜ #本日の療養者数等 （３月８日）＞ 本日より、療養者数等の最新状況を動画でお知らせします。 毎日１５時頃にツイートしている「本日の患者の発生状況 （速報値）」とあわせて、ご利用ください。  なお、データの詳細は下記のページをご覧ください。 6:36 AM · Mar 9, 2021 340 168 622 3"
https://x.com/ecoyuri/status/1369408964685860864,2021-03-09T22:05:14+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの9日の重症者は39人。お亡くなりになられた21名の方のご冥福を心よりお祈り致します。検査実施約4500件。 新規感染者290人。7日間平均対前週比99.5%。コロナ対応を行う都立・公社病院患者支援センターに近く「コロナ後遺症相談窓口」等を新設します。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 9, 2021 ＜ #本日の療養者数等 （３月９日）＞ 本日の療養者数、入院患者数、重症者数をお知らせします。  データの詳細は下記のページをご覧ください。 https://fukushihoken.metro.tokyo.lg.jp/iryo/kansen/kunishihyou.html… 7:05 AM · Mar 10, 2021 294 189 661 4"
https://x.com/ecoyuri/status/1369762098197233668,2021-03-10T21:28:27+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの10日の重症者は29人。お亡くなりになられた18名の方のご冥福を心よりお祈り致します。検査実施約1600件。 新規感染者340人。7日間平均対前週比95.4%。変異株による感染が今後急速に広がるという可能性も視野に入れ、国と連携して対策を講じていきます。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 10, 2021 ＜ #本日の療養者数等 （３月１０日）＞ 本日の療養者数、入院患者数、重症者数をお知らせします。  データの詳細は下記のページをご覧ください。 https://fukushihoken.metro.tokyo.lg.jp/iryo/kansen/kunishihyou.html… 6:28 AM · Mar 11, 2021 344 189 709 3"
https://x.com/ecoyuri/status/1370164400229818373,2021-03-12T00:07:04+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの11日の重症者は39人。お亡くなりになられた18名の方のご冥福を心よりお祈り致します。検査実施約9600件。 新規感染者335人。7日間平均対前週比101.5%。いつ感染急拡大するのか予断を許さない状態です。「感染しない、させない」行動をお願い致します。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 11, 2021 ＜ #本日の療養者数等 （３月１１日）＞ 本日の療養者数、入院患者数、重症者数をお知らせします。  データの詳細は下記のページをご覧ください。 https://fukushihoken.metro.tokyo.lg.jp/iryo/kansen/kunishihyou.html… 9:07 AM · Mar 12, 2021 316 163 652 4"
https://x.com/ecoyuri/status/1370507015726899206,2021-03-12T22:48:29+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの12日の重症者37人。お亡くなりになられた25名の方のご冥福を心よりお祈り致します。検査実施約8300件。 新規感染者304人。7日間平均対前週比100%。モニタリング会議で感染状況、医療提供体制は最高の警戒レベル。急拡大を警戒し、外出自粛お願いします。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 12, 2021 ＜ #本日の療養者数等 （３月１２日）＞ 本日の療養者数、入院患者数、重症者数をお知らせします。  ※「ステージⅡ水準」については、最新の数値に更新されています。 データの詳細は下記のページをご覧ください。 7:48 AM · Mar 13, 2021 403 186 710 3"
https://x.com/ecoyuri/status/1373427749335932928,2021-03-21T00:14:27+00:00,"小池百合子 @ecoyuri Follow ≪緊急事態宣言発令中≫  新型コロナウイルスの20日の重症者46人。お亡くなりになられた6名の方のご冥福を心よりお祈り致します。検査実施約8600件。 新規感染者303人。7日間平均対前週比108.6%。依然として厳しい状況。人の流れが増えています。引き続き感染予防を徹底し、リバウンドを防ぎましょう。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 20, 2021 【#小池知事メッセージ No.54】 都では、第３波を上回る事態に備えて、医療提供体制を強化しています。 詳しくは動画をご覧ください。 9:14 AM · Mar 21, 2021 257 153 638 3"
https://x.com/ecoyuri/status/1373611327780913157,2021-03-21T12:23:55+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間へ≫  新型コロナウイルスの21日の重症者は47人。お亡くなりになられた4名の方のご冥福を心よりお祈り致します。検査実施約7400件。 新規感染者256人。7日間平均対前週比107.9%。22日からは自分や家族の命、健康を守るリバウンド防止期間です。後戻りさせないよう感染予防徹底を。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 21, 2021 【#小池知事メッセージ No.55】 感染が収束したわけではありません。 マスクの着用、こまめな手洗い、3密を避けるといった基本的な感染防止対策の徹底をお願いいたします。 9:23 PM · Mar 21, 2021 414 238 808 6"
https://x.com/ecoyuri/status/1373973392425033728,2021-03-22T12:22:38+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの22日の重症者は47人。お亡くなりになられた7名の方のご冥福を心よりお祈り致します。検査実施約8400件。新規感染者187人。7日間平均対前週比105.3%。 自殺防止対策中。相談ダイヤル「こころといのちのほっとライン」0570-087478（はなしてなやみ）へ。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 22, 2021 【#小池知事メッセージ No.56】 お店で食事をされるときは #虹のステッカー を目印にして、家族か少ない人数、短い時間で済ませるようお願いします。 また、歓送迎会や謝恩会も控えていただきますようお願いします。 9:22 PM · Mar 22, 2021 380 203 683 4"
https://x.com/ecoyuri/status/1374346574596247557,2021-03-23T13:05:32+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの23日の重症者は42人。お亡くなりになられた18名の方のご冥福を心よりお祈り致します。検査実施約2700件。新規感染者337人。7日間平均対前週比106.6%。 都営地下鉄「都営交通アプリ」で24日から車両別混雑予測情報を提供開始。テレハーフにも活用下さい。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 23, 2021 【#小池知事メッセージ No.57】 女優の #川上麻衣子 さんから、感染予防を呼びかけるメッセージをいただきました。 10:05 PM · Mar 23, 2021 345 212 734 5"
https://x.com/ecoyuri/status/1374706053527465985,2021-03-24T12:53:58+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの24日の重症者は42人。お亡くなりになられた6名の方のご冥福を心よりお祈り致します。検査実施約2100件。 新規感染者420人。7日間平均対前週比103.6%。1都3県の会議でリバウンド防止のため、午後9時の時短要請を4月21日まで延長する方針を確認しました。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 24, 2021 【#小池知事メッセージ No.58】 タレントの #杉浦太陽 さんから、感染予防を呼びかけるメッセージをいただきました。 9:53 PM · Mar 24, 2021 396 215 698 3"
https://x.com/ecoyuri/status/1375055350332723201,2021-03-25T12:01:57+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの25日の重症者は41人。お亡くなりになられた7名の方のご冥福を心よりお祈り致します。検査実施約11500件。 新規感染者394人。7日間平均対前週比107.7%。モニタリング会議は感染状況、医療提供体制は最も高い警戒レベル。最大確保病床6044床確保しました。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 25, 2021 【#小池知事メッセージ No.59】 ＜４月２１日まで #リバウンド防止期間 ＞ 引き続き、不要不急の外出自粛、会食ルールの徹底をお願いします。 桜の時期ですが、花見は宴会なしで、歩いて桜を楽しむ場合は、マスクを着用し混雑を避けるようにしてください。 9:01 PM · Mar 25, 2021 306 179 614 2"
https://x.com/ecoyuri/status/1375459563957231621,2021-03-26T14:48:09+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの26日の重症者は45人。お亡くなりになられた15名の方のご冥福を心よりお祈り致します。検査実施約8800件。 新規感染者376人。7日間平均対前週比111.2%。 第一回定例会が閉会。追加提案した感染拡大防止協力金などの補正予算含めて成立しました。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 26, 2021 【#小池知事メッセージ No.60】 #新型コロナワクチン について東京医科大学病院  #濱田篤郎 先生に伺う７回目。 なぜ短期間でワクチンの開発ができたのか、伺います。  第６回までのリンクはこちらから 11:48 PM · Mar 26, 2021 221 151 617 7"
https://x.com/tocho_kenkou/status/1375758898238431235,2021-03-27T10:37:36+00:00,"東京都 健康・医療 @tocho_kenkou Follow 【 #本日の療養者数等 （３月２７日）】 本日の療養者数、入院患者数、重症者数について、国が示すステージⅡの水準との比較をお知らせします。 Translate post 7:37 PM · Mar 27, 2021 18 42 96 1"
https://x.com/ecoyuri/status/1375795353899786247,2021-03-27T13:02:28+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの27日の重症者は44人。お亡くなりになられた16名の方のご冥福を心よりお祈り致します。検査実施約8300件。 新規感染者430人。7日間平均対前週比114.8%。重症化リスクの高い高齢者の新規陽性者を減らすことが重要。検査・調査の拡充、病床確保を進めます。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 27, 2021 【 #本日の療養者数等 （３月２７日）】 本日の療養者数、入院患者数、重症者数について、国が示すステージⅡの水準との比較をお知らせします。 10:02 PM · Mar 27, 2021 256 154 630 3"
https://x.com/tocho_kenkou/status/1376114935420231685,2021-03-28T10:12:22+00:00,"東京都 健康・医療 @tocho_kenkou Follow 【 #本日の療養者数等 （３月２８日）】 本日の療養者数、入院患者数、重症者数について、国が示すステージⅡの水準との比較をお知らせします。 Translate post 7:12 PM · Mar 28, 2021 28 44 90 3"
https://x.com/ecoyuri/status/1376148447322021892,2021-03-28T12:25:32+00:00,"小池百合子 @ecoyuri Follow ≪リバウンド防止期間≫  新型コロナウイルスの28日の重症者は41人。お亡くなりになられた20名の方のご冥福を心よりお祈り致します。検査実施約7500件。 新規感染者313人。7日間平均対前週比116.6%。飲食は「マスク会食」などの徹底を。ウイルスに「良い環境」を作らないための対策をお願い致します。 Translate post 東京都 健康・医療 @tocho_kenkou · Mar 28, 2021 【 #本日の療養者数等 （３月２８日）】 本日の療養者数、入院患者数、重症者数について、国が示すステージⅡの水準との比較をお知らせします。 9:25 PM · Mar 28, 2021 299 193 661 5"
